sec,name,line,banner,stmt_preview
32,Stone_ex32_9_U_local_basis_with_superset,161666,"LATEX VERSION: If U is open and x∈U, then for any finite B0⊆J there exists a finite B with B0⊆B⊆J and U(x,B)⊆U.","Theorem Stone_ex32_9_U_local_basis_with_superset : forall J:set, uncountable_set J -> forall U x B0:set, U :e Stone_ex32_9_topology J -> x :e U -> finite B0 -> B0 c= J -> exists B:set, finite B /\ B0 c= B /\ B c= J /\ Stone_ex32_9_U J x B c"
32,Stone_ex32_9_U_local_basis_with_strict_superset,161734,"LATEX VERSION: If U is open and x∈U, then given any finite B0⊆J one may first adjoin a fresh coordinate a∈J\\B0 and then find a finite B wit","Theorem Stone_ex32_9_U_local_basis_with_strict_superset : forall J:set, uncountable_set J -> forall U x B0:set, U :e Stone_ex32_9_topology J -> x :e U -> finite B0 -> B0 c= J -> exists B:set, finite B /\ B0 c= B /\ B c= J /\ Stone_ex32_9_U "
32,Stone_ex32_9_const12_U_intersection_if_disjoint,161837,"LATEX VERSION: If B1 and B2 are disjoint finite coordinate sets, the basic sets U(x1,B1) and U(x2,B2) intersect by patching coordinates, whe","Theorem Stone_ex32_9_const12_U_intersection_if_disjoint : forall J B1 B2:set, B1 c= J -> B2 c= J -> B1 :/\: B2 = Empty -> exists y:set, y :e (Stone_ex32_9_U J (graph J (fun _ : set => 1)) B1) :/\: (Stone_ex32_9_U J (graph J (fun _ : set => "
32,Stone_ex32_9_U_intersection_if_compatible,161953,"LATEX VERSION: If two basic sets U(x1,B1) and U(x2,B2) have compatible coordinate constraints on B1∩B2, then they intersect by patching coor","Theorem Stone_ex32_9_U_intersection_if_compatible : forall J x1 x2 B1 B2:set, x1 :e Stone_ex32_9_space J -> x2 :e Stone_ex32_9_space J -> B1 c= J -> B2 c= J -> (forall i:set, i :e (B1 :/\: B2) -> apply_fun x1 i = apply_fun x2 i) -> exists y"
32,Stone_ex32_9_build_sequences_step_c,162597,"LATEX VERSION: Given a finite B⊆J and an injection code:B→ω, define xnext by coding B and then choose a finite Bnext⊇B with U(xnext,Bnext)⊆U","Theorem Stone_ex32_9_build_sequences_step_c : forall J U:set, uncountable_set J -> U :e Stone_ex32_9_topology J -> (Stone_ex32_9_Pn J 1) c= U -> forall B:set, finite B -> B c= J -> forall code:set->set, inj B omega code -> exists xnext:set,"
32,finite_inj_omega_ex,162755,"LATEX VERSION: Every finite set is countable, hence admits an injection into ω.","Theorem finite_inj_omega_ex : forall B:set, finite B -> exists code:set->set, inj B omega code. let B. assume HBfin: finite B. prove exists code:set->set, inj B omega code. claim HBcount: countable B. { exact (finite_countable B HBfin). } c"
32,Stone_ex32_9_open_sets_intersect_from_sequences,164791,"LATEX VERSION: This packages Stone Exercise 32.9(d): if Bn increases to cover the relevant coordinates and x_n agrees with y on overlaps, th","Theorem Stone_ex32_9_open_sets_intersect_from_sequences : forall J U V:set, uncountable_set J -> U :e Stone_ex32_9_topology J -> V :e Stone_ex32_9_topology J -> forall A:set, A c= J -> forall Bn:set->set, (forall n:set, n :e omega -> finite"
32,Stone_ex32_9_P1_P2_no_open_separation_stub,164881,build a point in the intersection of basic neighborhoods,"Theorem Stone_ex32_9_P1_P2_no_open_separation_stub : forall J:set, uncountable_set J -> forall U V:set, U :e Stone_ex32_9_topology J -> V :e Stone_ex32_9_topology J -> (Stone_ex32_9_Pn J 1) c= U -> (Stone_ex32_9_Pn J 2) c= V -> ~ (U :/\: V "
32,uncountable_product_R_not_normal_counterexample,165932,rewrite f as a graph and build a product point using the Zplus coordinates,"Theorem uncountable_product_R_not_normal_counterexample : forall J:set, uncountable_set J -> exists A B:set, closed_in (product_space J (const_space_family J R R_standard_topology)) (product_topology_full J (const_space_family J R R_standar"
32,uncountable_product_R_not_normal,166073,"lift closedness to (X,Tx) using that Y is closed in X","Theorem uncountable_product_R_not_normal : forall J:set, uncountable_set J -> ~ normal_space (product_space J (const_space_family J R R_standard_topology)) (product_topology_full J (const_space_family J R R_standard_topology)). let J. assum"
32,exists_uncountable_ordinal,166532,LATEX VERSION: Any uncountable well-ordered set has order type given by an uncountable ordinal.,"Theorem exists_uncountable_ordinal : exists alpha:set, ordinal alpha /\ uncountable_set alpha. prove exists alpha:set, ordinal alpha /\ uncountable_set alpha. claim Hex: exists X:set, well_ordered_set X /\ uncountable_set X /\ countable_sub"
32,S_Omega_well_ordered_uncountable,166556,LATEX VERSION: Fix an uncountable well-ordered set S_Omega (often taken as an uncountable ordinal).,"Theorem S_Omega_well_ordered_uncountable : well_ordered_set S_Omega /\ uncountable_set S_Omega. prove well_ordered_set S_Omega /\ uncountable_set S_Omega. claim Hex: exists X:set, well_ordered_set X /\ uncountable_set X /\ countable_subsets"
32,S_Omega_countable_subsets_bounded,166630,"LATEX VERSION: In S_Ω, every countable subset has an upper bound in S_Ω.","Theorem S_Omega_countable_subsets_bounded : countable_subsets_bounded S_Omega. prove countable_subsets_bounded S_Omega. claim Hex: exists X:set, well_ordered_set X /\ uncountable_set X /\ countable_subsets_bounded X. { exact exists_uncounta"
32,S_Omega_omega_family_has_upper_bound,166643,"LATEX VERSION: Any countable subset of S_Ω is bounded above in S_Ω; in particular, any sequence has an upper bound.","Theorem S_Omega_omega_family_has_upper_bound : forall seq:set, function_on seq omega S_Omega -> exists b:set, b :e S_Omega /\ forall n:set, n :e omega -> apply_fun seq n :e b. let seq. assume Hseq: function_on seq omega S_Omega. prove exist"
32,S_Omega_ordinal_uncountable,166679,LATEX VERSION: S_Ω is an ordinal and it is uncountable.,Theorem S_Omega_ordinal_uncountable : ordinal S_Omega /\ uncountable_set S_Omega. prove ordinal S_Omega /\ uncountable_set S_Omega. apply andI. - exact (well_ordered_set_is_ordinal S_Omega (andEL (well_ordered_set S_Omega) (uncountable_set 
32,Sbar_Omega_ordinal,166723,"LATEX VERSION: If S_\\Omega is an ordinal, then its successor is also an ordinal.",Theorem Sbar_Omega_ordinal : ordinal Sbar_Omega. prove ordinal Sbar_Omega. claim Hord: ordinal S_Omega. { exact (andEL (ordinal S_Omega) (uncountable_set S_Omega) S_Omega_ordinal_uncountable). } rewrite Sbar_Omega_eq_ordsucc. exact (ordinal
32,Sbar_Omega_uncountable,166762,LATEX VERSION: S̄_Ω is uncountable since it contains an uncountable subset S_Ω.,Theorem Sbar_Omega_uncountable : uncountable_set Sbar_Omega. prove uncountable_set Sbar_Omega. assume Hcount: countable_set Sbar_Omega. apply FalseE. claim Hsub: S_Omega c= Sbar_Omega. { exact S_Omega_Subq_Sbar_Omega. } claim HcountS: count
32,Sbar_Omega_neq_rational_numbers,166790,LATEX VERSION: S̄_Ω ≠ ℚ since S̄_Ω is uncountable.,Theorem Sbar_Omega_neq_rational_numbers : Sbar_Omega <> rational_numbers. prove ~(Sbar_Omega = rational_numbers). assume Heq: Sbar_Omega = rational_numbers. apply FalseE. claim Hunc: uncountable_set rational_numbers. { rewrite <- Heq. exact
32,Sbar_Omega_neq_setprod_2_omega,166802,LATEX VERSION: S̄_Ω ≠ 2×ω since 2×ω is countable while S̄_Ω is uncountable.,Theorem Sbar_Omega_neq_setprod_2_omega : Sbar_Omega <> setprod 2 omega. prove ~(Sbar_Omega = setprod 2 omega). assume Heq: Sbar_Omega = setprod 2 omega. apply FalseE. claim H2count: countable 2. { exact (finite_countable 2 (nat_finite 2 nat
32,Sbar_Omega_well_ordered_set,166861,LATEX VERSION: S̄_Ω is an ordinal (hence well-ordered by ∈) and is distinct from the special-case carriers used in `order_rel`.,Theorem Sbar_Omega_well_ordered_set : well_ordered_set Sbar_Omega. prove well_ordered_set Sbar_Omega. prove ordinal Sbar_Omega /\ Sbar_Omega <> R /\ Sbar_Omega <> rational_numbers /\ Sbar_Omega <> setprod 2 omega /\ Sbar_Omega <> setprod R 
32,S_Omega_well_ordered_set,166888,LATEX VERSION: S_Ω is an uncountable well-ordered set (modeled as an ordinal distinct from special carriers).,Theorem S_Omega_well_ordered_set : well_ordered_set S_Omega. prove well_ordered_set S_Omega. exact (andEL (well_ordered_set S_Omega) (uncountable_set S_Omega) S_Omega_well_ordered_uncountable). Qed. 
32,simply_ordered_set_S_Omega,166895,LATEX VERSION: Any ordinal is simply ordered by membership.,Theorem simply_ordered_set_S_Omega : simply_ordered_set S_Omega. prove simply_ordered_set S_Omega. prove S_Omega = R \/ S_Omega = rational_numbers \/ S_Omega = omega \/ S_Omega = omega :\: {0} \/ S_Omega = setprod 2 omega \/ S_Omega = setpr
32,S_Omega_TransSet,166910,LATEX VERSION: Every ordinal is a transitive set.,Theorem S_Omega_TransSet : TransSet S_Omega. prove TransSet S_Omega. claim Hord: ordinal S_Omega. { exact (andEL (ordinal S_Omega) (uncountable_set S_Omega) S_Omega_ordinal_uncountable). } exact (ordinal_TransSet S_Omega Hord). Qed. 
32,SOmega_topology_eq_subspace_SbarOmega,167448,"LATEX VERSION: Since S_Ω is convex in \\bar S_Ω, the order topology on S_Ω equals the subspace topology inherited from \\bar S_Ω.",Theorem SOmega_topology_eq_subspace_SbarOmega : SOmega_topology = subspace_topology Sbar_Omega SbarOmega_topology S_Omega. prove SOmega_topology = subspace_topology Sbar_Omega SbarOmega_topology S_Omega. claim HinhEq: order_topology_inherit
32,SOmega_SbarOmega_factors_normal,167473,LATEX VERSION: Both S_Ω and S̄_Ω are normal spaces in their order topologies by Theorem 32.4.,Theorem SOmega_SbarOmega_factors_normal : normal_space S_Omega SOmega_topology /\ normal_space Sbar_Omega SbarOmega_topology. prove normal_space S_Omega SOmega_topology /\ normal_space Sbar_Omega SbarOmega_topology. apply andI. - claim Hdef
32,SOmega_SbarOmega_not_normal,169073,"LATEX VERSION: There exist normal spaces whose product is not normal, using the spaces S_Ω and S̄_Ω.",Theorem SOmega_SbarOmega_not_normal : normal_space S_Omega SOmega_topology /\ normal_space Sbar_Omega SbarOmega_topology /\ ~ normal_space (setprod S_Omega Sbar_Omega) (product_topology S_Omega SOmega_topology Sbar_Omega SbarOmega_topology)
32,ex32_1_closed_subspace_normal,338765,LATEX VERSION: A closed subspace of a normal space is normal.,"Theorem ex32_1_closed_subspace_normal : forall X Tx A:set, normal_space X Tx -> closed_in X Tx A -> normal_space A (subspace_topology X Tx A). let X Tx A. assume Hnorm: normal_space X Tx. assume HAcl: closed_in X Tx A. set Ta := subspace_to"
32,product_space_nonempty_of_factors_nonempty,338927,"LATEX VERSION: If each factor X_i is nonempty, then the product ∏ X_i is nonempty (choose a point in each factor).","Theorem product_space_nonempty_of_factors_nonempty : forall Idx Fam:set, (forall i:set, i :e Idx -> space_family_set Fam i <> Empty) -> product_space Idx Fam <> Empty. let Idx Fam. assume Hfac: forall i:set, i :e Idx -> space_family_set Fam"
32,product_factor_inclusion_seq_in_product_space,338950,"helper: the inclusion sequence lies in the product space, assuming every factor nonempty","Theorem product_factor_inclusion_seq_in_product_space : forall Idx Fam i x:set, (forall j:set, j :e Idx -> space_family_set Fam j <> Empty) -> i :e Idx -> x :e space_family_set Fam i -> product_factor_inclusion_seq Idx Fam i x :e product_sp"
32,product_factor_inclusion_seq_apply_i,338988,helper: evaluation at coordinate i of the inclusion sequence is x," Theorem product_factor_inclusion_seq_apply_i : forall Idx Fam i x:set, i :e Idx -> apply_fun (product_factor_inclusion_seq Idx Fam i x) i = x. let Idx Fam i x. assume Hi: i :e Idx. prove apply_fun (product_factor_inclusion_seq Idx Fam i x)"
32,product_factor_inclusion_map_function_on,339011,helper: inclusion map is a function into the product space,"Theorem product_factor_inclusion_map_function_on : forall Idx Fam i:set, (forall j:set, j :e Idx -> space_family_set Fam j <> Empty) -> i :e Idx -> function_on (product_factor_inclusion_map Idx Fam i) (space_family_set Fam i) (product_space"
32,product_factor_inclusion_map_continuous_prod,339033,LATEX VERSION: The coordinate inclusion map X_i -> ∏ X_j is continuous in the product topology.,"Theorem product_factor_inclusion_map_continuous_prod : forall Idx Fam i:set, (forall j:set, j :e Idx -> topology_on (space_family_set Fam j) (space_family_topology Fam j)) -> (forall j:set, j :e Idx -> space_family_set Fam j <> Empty) -> i "
32,ex32_2_factors_inherit_separation,339221,"LATEX VERSION: If ∏ X_j is Hausdorff or regular or normal, and each factor is nonempty, then each factor X_i has the same separation propert","Theorem ex32_2_factors_inherit_separation : forall Idx Fam:set, (forall j:set, j :e Idx -> topology_on (space_family_set Fam j) (space_family_topology Fam j)) -> (forall j:set, j :e Idx -> space_family_set Fam j <> Empty) -> ((Hausdorff_spa"
32,ex32_3_locally_compact_Hausdorff_regular,339815,LATEX VERSION: Every locally compact Hausdorff space is regular.,"Theorem ex32_3_locally_compact_Hausdorff_regular : forall X Tx:set, locally_compact X Tx -> Hausdorff_space X Tx -> regular_space X Tx. let X Tx. assume Hlc: locally_compact X Tx. assume HH: Hausdorff_space X Tx. prove regular_space X Tx. c"
32,ex32_4_regular_Lindelof_normal,340028,LATEX VERSION: Every regular Lindelöf space is normal.,"Theorem ex32_4_regular_Lindelof_normal : forall X Tx:set, regular_space X Tx -> Lindelof_space X Tx -> normal_space X Tx. let X Tx. assume Hreg: regular_space X Tx. assume HL: Lindelof_space X Tx. claim HH: Hausdorff_space X Tx. { exact (re"
32,Sorgenfrey_line_normal,340044,NOTE: Placed here to avoid forward references to §32.4 regular-Lindelof-normal infrastructure.,Theorem Sorgenfrey_line_normal : normal_space Sorgenfrey_line Sorgenfrey_topology. exact (ex32_4_regular_Lindelof_normal Sorgenfrey_line Sorgenfrey_topology Sorgenfrey_line_regular Sorgenfrey_line_Lindelof). Qed. 
32,ex32_5_Romega_normality_questions,340050,LATEX VERSION: Is ℝ^ω normal in product topology? In uniform topology?,Theorem ex32_5_Romega_normality_questions : (normal_space R_omega_space R_omega_product_topology \/ ~ normal_space R_omega_space R_omega_product_topology) /\ (normal_space real_sequences uniform_topology \/ ~ normal_space real_sequences uni
32,ex32_6_completely_normal_characterization,340061,"LATEX VERSION: X is completely normal iff for every separated pair A,B, there exist disjoint open sets containing them.","Theorem ex32_6_completely_normal_characterization : forall X Tx:set, completely_normal_space X Tx <-> (one_point_sets_closed X Tx /\ (forall A B:set, separated_subsets X Tx A B -> exists U V:set, open_in X Tx U /\ open_in X Tx V /\ A c= U /"
32,metric_topology_restrict_eq_subspace_topology_late,340822,LATEX VERSION: retained for history only; the canonical name is defined earlier.,"Theorem metric_topology_restrict_eq_subspace_topology_late : forall X d A:set, metric_on X d -> A c= X -> metric_topology A (metric_restrict X d A) = subspace_topology X (metric_topology X d) A. let X d A. assume Hd: metric_on X d. assume H"
32,converges_to_in_subspace_topology,341015,"LATEX VERSION: If a sequence converges to x in X and x lies in A, then it converges to x in the subspace A.","Theorem converges_to_in_subspace_topology : forall X Tx A seq x:set, topology_on X Tx -> A c= X -> converges_to X Tx seq x -> sequence_on seq A -> x :e A -> converges_to A (subspace_topology X Tx A) seq x. let X Tx A seq x. assume HTx: topo"
32,complete_metric_space_closed_subspace,341086,"LATEX VERSION: If A is closed in the metric topology of (X,d) and (X,d) is complete, then (A,d|A) is complete.","Theorem complete_metric_space_closed_subspace : forall X d A:set, complete_metric_space X d -> A c= X -> closed_in X (metric_topology X d) A -> complete_metric_space A (metric_restrict X d A). let X d A. assume Hcomp: complete_metric_space "
